Postal/ZIP|Internet URL|Type|TotalDueBalance|Terms|Tamtagebal5|Tamtagebal4|Tamtagebal3|Tamtagebal2|Tamtagebal1|StdCh|Date|Prov/State|Name|Site|G/L Reference|Project|Phone|Row Pointer|Pamount|Pairvalue|Address|Address|Namount|Name|Invoice Seq|Invoice|Phone|Eurotamtagebal5|Eurotamtagebal4|Eurotamtagebal3|Eurotamtagebal2|Eurotamtagebal1|Europamount|Eurobalance2|Email|Date|Description|Address|Debit|Date|CustSeq|Customer|Address|Name|Currency|Currency|Postal/ZIP|Address|Credit|User Name|CreateDate|Country|Contact|City|Bank Transit Number|Name|Bank Account|Balance2|Balance1|Invoice|Number of Invoices|Address|Address|Address|Address
||Payment||60|0|0|0|59481.7|429794.49|P|23-04-21 0:00||MJSB|MJSB|30896|Project: CB703 LORONG KUDA|03-6205 3693|d5976225-f03e-4b95-a864-1ba6c8733ec5|-102130.96|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|102130.96|BSG CONSTRUCTION (MALAYSIA) S/B|30896|1005448|03-6205 3108|0|0|0|0|0|0|0||12-03-21|60 Days|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR
03-6205 3108"||12-03-21|1|AR-B009|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|-102130.96|0|1005448|1|SELANGOR|43300 SERI KEMBANGAN|TAMING JAYA, BALAKONG,|LOT 21082 JALAN SRI TIMAH,
||Invoice||60|0|0|0|59481.7|429794.49|I|23-04-21 0:00||MJSB|MJSB|1005449|Project: CB703 LORONG KUDA|03-6205 3693|b7fdbe36-30a4-4ded-853b-ff65d17e20db|118898.36|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BSG CONSTRUCTION (MALAYSIA) S/B|0|1005449|03-6205 3108|0|0|0|0|0|0|0||31-03-21|60 Days|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR
03-6205 3108"||31-03-21|1|AR-B009|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|118898.36|118898.36|1005449|1|SELANGOR|43300 SERI KEMBANGAN|TAMING JAYA, BALAKONG,|LOT 21082 JALAN SRI TIMAH,
||Payment||60|0|0|0|59481.7|429794.49|P|23-04-21 0:00||MJSB|MJSB|30896|Project: CB703 LORONG KUDA|03-6205 3693|2b8a8780-b423-4abe-bb53-666024046eb1|-118898.36|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|118898.36|BSG CONSTRUCTION (MALAYSIA) S/B|30896|1005449|03-6205 3108|0|0|0|0|0|0|0||12-03-21|60 Days|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR
03-6205 3108"||12-03-21|1|AR-B009|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|-118898.36|0|1005449|1|SELANGOR|43300 SERI KEMBANGAN|TAMING JAYA, BALAKONG,|LOT 21082 JALAN SRI TIMAH,
||Invoice||60|0|0|0|59481.7|429794.49|I|23-04-21 0:00||MJSB|MJSB|1005641|Project: CB703 LORONG KUDA|03-6205 3693|9cfa740f-afa4-4cee-a4c7-2618e41f3cc5|59481.7|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BSG CONSTRUCTION (MALAYSIA) S/B|0|1005641|03-6205 3108|0|0|0|0|0|0|0||31-03-21|60 Days|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR
03-6205 3108"||31-03-21|1|AR-B009|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|59481.7|59481.7|1005641|1|SELANGOR|43300 SERI KEMBANGAN|TAMING JAYA, BALAKONG,|LOT 21082 JALAN SRI TIMAH,
||Invoice||60|0|0|0|59481.7|429794.49|I|23-04-21 0:00||MJSB|MJSB|1006051|Project: CB703 LORONG KUDA|03-6205 3693|c11d9b94-a8a1-4fb5-a751-2cb7175b9d0e|153848.4|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BSG CONSTRUCTION (MALAYSIA) S/B|0|1006051|03-6205 3108|0|0|0|0|0|0|0||30-04-21|60 Days|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR
03-6205 3108"||30-04-21|1|AR-B009|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|153848.4|213330.1|1006051|1|SELANGOR|43300 SERI KEMBANGAN|TAMING JAYA, BALAKONG,|LOT 21082 JALAN SRI TIMAH,
||Invoice||60|0|0|0|59481.7|429794.49|I|23-04-21 0:00||MJSB|MJSB|1006072|Project: CB703 LORONG KUDA|03-6205 3693|3ce3a1f6-4bd6-4c17-b82e-fabe1bd03ab2|165980.2|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BSG CONSTRUCTION (MALAYSIA) S/B|0|1006072|03-6205 3108|0|0|0|0|0|0|0||30-04-21|60 Days|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR
03-6205 3108"||30-04-21|1|AR-B009|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|165980.2|379310.3|1006072|1|SELANGOR|43300 SERI KEMBANGAN|TAMING JAYA, BALAKONG,|LOT 21082 JALAN SRI TIMAH,
||Invoice||60|0|0|0|59481.7|429794.49|I|23-04-21 0:00||MJSB|MJSB|1006412|Project: CB703 LORONG KUDA|03-6205 3693|d1028b1d-297e-4202-98d2-5e3bd93168d6|63127.44|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BSG CONSTRUCTION (MALAYSIA) S/B|0|1006412|03-6205 3108|0|0|0|0|0|0|0||31-05-21|60 Days|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR
03-6205 3108"||31-05-21|1|AR-B009|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|63127.44|442437.74|1006412|1|SELANGOR|43300 SERI KEMBANGAN|TAMING JAYA, BALAKONG,|LOT 21082 JALAN SRI TIMAH,
||Invoice||60|0|0|0|59481.7|429794.49|I|23-04-21 0:00||MJSB|MJSB|1007032|Project: CB703 LORONG KUDA|03-6205 3693|b44f2504-a80b-4832-a951-35f3cbe0dbda|46838.45|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BSG CONSTRUCTION (MALAYSIA) S/B|0|1007032|03-6205 3108|0|0|0|0|0|0|0||30-06-21|60 Days|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR
03-6205 3108"||30-06-21|1|AR-B009|"BSG CONSTRUCTION (MALAYSIA) S/B
LOT 21082 JALAN SRI TIMAH,
TAMING JAYA, BALAKONG,
43300 SERI KEMBANGAN
SELANGOR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|46838.45|489276.19|1007032|1|SELANGOR|43300 SERI KEMBANGAN|TAMING JAYA, BALAKONG,|LOT 21082 JALAN SRI TIMAH,
||Payment|||1916007.45|0|0|0|0|P|23-04-21 0:00||MJSB|MJSB|20491||03-6142 7200*|4ed7dba2-91ad-450b-b916-3b8c5605b9ab|10.19|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BUMIMETRO CONSTRUCTION S/B|20491|0|03-6142 7206*|0|0|0|0|0|0|0||10-09-15|45 Days|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA
03-6142 7206*"||10-09-15|-1|AR-B028|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|10.19|10.19|0|0|47810 PETALING JAYA|KOTA DAMANSARA PJU 5|PUSAT PERDAGANGAN KOTA DAMANSARA|26-3, JALAN PJU 5/20B
||Payment|||1916007.45|0|0|0|0|P|23-04-21 0:00||MJSB|MJSB|204911||03-6142 7200*|500c0b27-c0e8-46c1-b974-90bf1bdc5a55|-20.38|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|20.38|BUMIMETRO CONSTRUCTION S/B|204911|0|03-6142 7206*|0|0|0|0|0|0|0||10-09-15|45 Days|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA
03-6142 7206*"||10-09-15|-1|AR-B028|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|-20.38|-10.19|0|0|47810 PETALING JAYA|KOTA DAMANSARA PJU 5|PUSAT PERDAGANGAN KOTA DAMANSARA|26-3, JALAN PJU 5/20B
||Invoice||45|1916007.45|0|0|0|0|I|23-04-21 0:00||MJSB|MJSB|  49768|GLOMAC MUTIARA|03-6142 7200*|5adc06c7-c2e6-45f7-bb39-7335a2829fdd|24275.88|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BUMIMETRO CONSTRUCTION S/B|0|  49768|03-6142 7206*|0|0|0|0|0|0|0||30-03-14|45 Days|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA
03-6142 7206*"||30-03-14|1|AR-B028|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|24275.88|24265.69|  49768|1|47810 PETALING JAYA|KOTA DAMANSARA PJU 5|PUSAT PERDAGANGAN KOTA DAMANSARA|26-3, JALAN PJU 5/20B
||Invoice||45|1916007.45|0|0|0|0|I|23-04-21 0:00||MJSB|MJSB|  49779|VEO WANGSA MELAWATI|03-6142 7200*|b2d4cb83-1b70-4b36-bb77-c18f963d815a|77300.31|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BUMIMETRO CONSTRUCTION S/B|0|  49779|03-6142 7206*|0|0|0|0|0|0|0||30-03-14|45 Days|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA
03-6142 7206*"||30-03-14|2|AR-B028|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|77300.31|101566|  49779|1|47810 PETALING JAYA|KOTA DAMANSARA PJU 5|PUSAT PERDAGANGAN KOTA DAMANSARA|26-3, JALAN PJU 5/20B
||Invoice||45|1916007.45|0|0|0|0|I|23-04-21 0:00||MJSB|MJSB|  49840|ISOLA SUBANG JAYA|03-6142 7200*|374a898a-f0d6-48dc-908a-b9051ff04c04|105267.75|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BUMIMETRO CONSTRUCTION S/B|0|  49840|03-6142 7206*|0|0|0|0|0|0|0||30-03-14|45 Days|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA
03-6142 7206*"||30-03-14|3|AR-B028|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|105267.75|206833.75|  49840|1|47810 PETALING JAYA|KOTA DAMANSARA PJU 5|PUSAT PERDAGANGAN KOTA DAMANSARA|26-3, JALAN PJU 5/20B
||Invoice||45|1916007.45|0|0|0|0|I|23-04-21 0:00||MJSB|MJSB|  49841|ISOLA SUBANG JAYA|03-6142 7200*|23a52f54-15b1-43e4-bc41-ec270d08fa5c|24456|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BUMIMETRO CONSTRUCTION S/B|0|  49841|03-6142 7206*|0|0|0|0|0|0|0||30-03-14|45 Days|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA
03-6142 7206*"||30-03-14|3|AR-B028|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|24456|231289.75|  49841|1|47810 PETALING JAYA|KOTA DAMANSARA PJU 5|PUSAT PERDAGANGAN KOTA DAMANSARA|26-3, JALAN PJU 5/20B
||Invoice||45|1916007.45|0|0|0|0|I|23-04-21 0:00||MJSB|MJSB|  50040|MACVILLA, CYBERJAYA|03-6142 7200*|f00ecfe9-77a6-4fa1-b4a0-6498cb6ea9ce|4890|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BUMIMETRO CONSTRUCTION S/B|0|  50040|03-6142 7206*|0|0|0|0|0|0|0||30-03-14|45 Days|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA
03-6142 7206*"||30-03-14|4|AR-B028|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|4890|236179.75|  50040|1|47810 PETALING JAYA|KOTA DAMANSARA PJU 5|PUSAT PERDAGANGAN KOTA DAMANSARA|26-3, JALAN PJU 5/20B
||Invoice||45|1916007.45|0|0|0|0|I|23-04-21 0:00||MJSB|MJSB|  50126|VEO WANGSA MELAWATI|03-6142 7200*|2b2492d5-1b7f-4aa7-aca9-b6f0f8ae24db|91927.04|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BUMIMETRO CONSTRUCTION S/B|0|  50126|03-6142 7206*|0|0|0|0|0|0|0||30-03-14|45 Days|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA
03-6142 7206*"||30-03-14|2|AR-B028|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|91927.04|328106.79|  50126|1|47810 PETALING JAYA|KOTA DAMANSARA PJU 5|PUSAT PERDAGANGAN KOTA DAMANSARA|26-3, JALAN PJU 5/20B
||Invoice||45|1916007.45|0|0|0|0|I|23-04-21 0:00||MJSB|MJSB|  50127|VEO WANGSA MELAWATI|03-6142 7200*|5173eb6f-9d5d-4048-a9fc-6fd8cd119d1b|104429.84|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BUMIMETRO CONSTRUCTION S/B|0|  50127|03-6142 7206*|0|0|0|0|0|0|0||30-03-14|45 Days|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA
03-6142 7206*"||30-03-14|2|AR-B028|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|104429.84|432536.63|  50127|1|47810 PETALING JAYA|KOTA DAMANSARA PJU 5|PUSAT PERDAGANGAN KOTA DAMANSARA|26-3, JALAN PJU 5/20B
||Invoice||45|1916007.45|0|0|0|0|I|23-04-21 0:00||MJSB|MJSB|  50128|ISOLA SUBANG JAYA|03-6142 7200*|a17c3346-a0cf-4a44-8046-807521144302|115971.9|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BUMIMETRO CONSTRUCTION S/B|0|  50128|03-6142 7206*|0|0|0|0|0|0|0||30-03-14|45 Days|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA
03-6142 7206*"||30-03-14|3|AR-B028|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|115971.9|548508.53|  50128|1|47810 PETALING JAYA|KOTA DAMANSARA PJU 5|PUSAT PERDAGANGAN KOTA DAMANSARA|26-3, JALAN PJU 5/20B
||Invoice||45|1916007.45|0|0|0|0|I|23-04-21 0:00||MJSB|MJSB|  50141|VEO WANGSA MELAWATI|03-6142 7200*|576145b1-1e05-42c5-a227-ce348dd6eb0b|90032.45|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BUMIMETRO CONSTRUCTION S/B|0|  50141|03-6142 7206*|0|0|0|0|0|0|0||30-03-14|45 Days|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA
03-6142 7206*"||30-03-14|2|AR-B028|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|90032.45|638540.98|  50141|1|47810 PETALING JAYA|KOTA DAMANSARA PJU 5|PUSAT PERDAGANGAN KOTA DAMANSARA|26-3, JALAN PJU 5/20B
||Invoice||45|1916007.45|0|0|0|0|I|23-04-21 0:00||MJSB|MJSB|  50264|MACVILLA, CYBERJAYA|03-6142 7200*|ac98b641-091c-4ae2-8bee-6af6f6930fb1|55242|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BUMIMETRO CONSTRUCTION S/B|0|  50264|03-6142 7206*|0|0|0|0|0|0|0||30-04-14|45 Days|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA
03-6142 7206*"||30-04-14|4|AR-B028|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|55242|693782.98|  50264|1|47810 PETALING JAYA|KOTA DAMANSARA PJU 5|PUSAT PERDAGANGAN KOTA DAMANSARA|26-3, JALAN PJU 5/20B
||Invoice||45|1916007.45|0|0|0|0|I|23-04-21 0:00||MJSB|MJSB|  50280|GLOMAC MUTIARA|03-6142 7200*|567bf7f4-be75-4e95-a3e7-ec18a2561867|142743|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|BUMIMETRO CONSTRUCTION S/B|0|  50280|03-6142 7206*|0|0|0|0|0|0|0||30-04-14|45 Days|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA
03-6142 7206*"||30-04-14|1|AR-B028|"BUMIMETRO CONSTRUCTION S/B
26-3, JALAN PJU 5/20B
PUSAT PERDAGANGAN KOTA DAMANSARA
KOTA DAMANSARA PJU 5
47810 PETALING JAYA"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|142743|836525.98|  50280|1|47810 PETALING JAYA|KOTA DAMANSARA PJU 5|PUSAT PERDAGANGAN KOTA DAMANSARA|26-3, JALAN PJU 5/20B
